v8-version,10,2,154,26,-node.25,0
v8-platform,macos,macos
shared-library,/Users/baseem/.nvm/versions/node/v18.15.0/bin/node,0x104790000,0x105aaeb60,75022336
shared-library,/usr/lib/system/libsystem_configuration.dylib,0x18e57c54c,0x18e57f700,66617344
shared-library,/usr/lib/system/libsystem_containermanager.dylib,0x18d5eb3fc,0x18d6146a8,66617344
shared-library,/usr/lib/system/libsystem_coreservices.dylib,0x18f69d0d4,0x18f6a10d8,66617344
shared-library,/usr/lib/system/libsystem_darwin.dylib,0x1871b6418,0x1871bd170,66617344
shared-library,/usr/lib/system/libsystem_dnssd.dylib,0x18f9fde2c,0x18fa03f88,66617344
shared-library,/usr/lib/system/libsystem_featureflags.dylib,0x1842129c8,0x184214a50,66617344
shared-library,/usr/lib/system/libsystem_info.dylib,0x184388cd0,0x1843af3d0,66617344
shared-library,/usr/lib/system/libsystem_m.dylib,0x18f965080,0x18f98cec0,66617344
shared-library,/usr/lib/system/libsystem_malloc.dylib,0x18419eccc,0x1841c4060,66617344
shared-library,/usr/lib/system/libsystem_networkextension.dylib,0x188fa5aa4,0x188fb8af0,66617344
shared-library,/usr/lib/system/libsystem_notify.dylib,0x187620888,0x18762dbf0,66617344
shared-library,/usr/lib/system/libsystem_sandbox.dylib,0x18e581438,0x18e585040,66617344
shared-library,/usr/lib/system/libsystem_secinit.dylib,0x18f9f6d90,0x18f9f8388,66617344
shared-library,/usr/lib/system/libsystem_kernel.dylib,0x184315be0,0x184347e78,66617344
shared-library,/usr/lib/system/libsystem_platform.dylib,0x184381340,0x1843872e4,66617344
shared-library,/usr/lib/system/libsystem_pthread.dylib,0x18434fae4,0x18435a8d0,66617344
shared-library,/usr/lib/system/libsystem_symptoms.dylib,0x18a7fa6b0,0x18a8002bc,66617344
shared-library,/usr/lib/system/libsystem_trace.dylib,0x1840fb4a0,0x184110c10,66617344
shared-library,/usr/lib/system/libunwind.dylib,0x18f9d4b44,0x18f9da3c0,66617344
shared-library,/usr/lib/system/libxpc.dylib,0x1840b7fe4,0x1840ee868,66617344
shared-library,/System/Library/Frameworks/IOKit.framework/Versions/A/IOKit,0x187544668,0x1875f7370,66617344
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/CoreServices,0x1960effc0,0x1960effc0,66617344
shared-library,/usr/lib/libDiagnosticMessagesClient.dylib,0x18b61de80,0x18b61ead8,66617344
shared-library,/usr/lib/libenergytrace.dylib,0x188fbe6a4,0x188fbed28,66617344
shared-library,/usr/lib/libbsm.0.dylib,0x18f086950,0x18f094d58,66617344
shared-library,/usr/lib/libz.1.dylib,0x18f952770,0x18f95dc10,66617344
shared-library,/usr/lib/system/libkxld.dylib,0x18f9a576c,0x18f9bda74,66617344
shared-library,/System/Library/Frameworks/CFNetwork.framework/Versions/A/CFNetwork,0x188be3f20,0x188e578b0,66617344
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/FSEvents.framework/Versions/A/FSEvents,0x18c10ade4,0x18c114de0,66617344
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/CarbonCore.framework/Versions/A/CarbonCore,0x1871c4fbc,0x1872b4dd0,66617344
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Metadata,0x18b661b90,0x18b6e2148,66617344
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/OSServices.framework/Versions/A/OSServices,0x18f6a3c58,0x18f6cde08,66617344
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/SearchKit.framework/Versions/A/SearchKit,0x18fbd58c4,0x18fc36fa0,66617344
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/AE.framework/Versions/A/AE,0x18a77d0c0,0x18a7e02d0,66617344
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/LaunchServices.framework/Versions/A/LaunchServices,0x18488e6d8,0x184a5f2d0,66617344
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/DictionaryServices.framework/Versions/A/DictionaryServices,0x19024da5c,0x190294ab0,66617344
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/SharedFileList.framework/Versions/A/SharedFileList,0x18c119010,0x18c135cf0,66617344
shared-library,/System/Library/Frameworks/Security.framework/Versions/A/Security,0x186b5b004,0x186e58300,66617344
shared-library,/System/Library/Frameworks/SystemConfiguration.framework/Versions/A/SystemConfiguration,0x184fab72c,0x1850256e0,66617344
shared-library,/usr/lib/libapple_nghttp2.dylib,0x18fc743e4,0x18fc83760,66617344
shared-library,/usr/lib/libcompression.dylib,0x18fca7700,0x18fcfbb40,66617344
shared-library,/usr/lib/libnetwork.dylib,0x188be1fc0,0x188be1fc0,66617344
shared-library,/usr/lib/libsqlite3.dylib,0x18a401268,0x18a5b35e0,66617344
shared-library,/System/Library/Frameworks/Foundation.framework/Versions/C/Foundation,0x1852e3e70,0x1859f0d10,66617344
shared-library,/System/Library/Frameworks/Network.framework/Versions/A/Network,0x18a80349c,0x18b3a808c,66617344
shared-library,/usr/lib/libCoreEntitlements.dylib,0x20d6b33e4,0x20d6b9190,66617344
shared-library,/System/Library/PrivateFrameworks/MessageSecurity.framework/Versions/A/MessageSecurity,0x1fa11cfe4,0x1fa13aca0,66617344
shared-library,/System/Library/PrivateFrameworks/ProtocolBuffer.framework/Versions/A/ProtocolBuffer,0x18a3e7314,0x18a3f9460,66617344
shared-library,/usr/lib/libMobileGestalt.dylib,0x188fc0900,0x18900a0dc,66617344
shared-library,/System/Library/PrivateFrameworks/AppleFSCompression.framework/Versions/A/AppleFSCompression,0x18f67f640,0x18f68abe4,66617344
shared-library,/usr/lib/libcoretls.dylib,0x18f06f39c,0x18f081468,66617344
shared-library,/usr/lib/libcoretls_cfhelpers.dylib,0x1902bce04,0x1902bdc00,66617344
shared-library,/usr/lib/libpam.2.dylib,0x18fca0920,0x18fca3cf4,66617344
shared-library,/usr/lib/libxar.1.dylib,0x190325570,0x190331770,66617344
shared-library,/System/Library/PrivateFrameworks/CoreAutoLayout.framework/Versions/A/CoreAutoLayout,0x18c1498dc,0x18c17cb00,66617344
shared-library,/System/Library/Frameworks/DiskArbitration.framework/Versions/A/DiskArbitration,0x18b6fa400,0x18b700d80,66617344
shared-library,/usr/lib/libarchive.2.dylib,0x18fb4dd8c,0x18fbbf480,66617344
shared-library,/usr/lib/libxml2.2.dylib,0x18c19343c,0x18c25b950,66617344
shared-library,/usr/lib/liblangid.dylib,0x18e58e1e4,0x18e58ed20,66617344
shared-library,/System/Library/Frameworks/Combine.framework/Versions/A/Combine,0x194043524,0x194169ca0,66617344
shared-library,/usr/lib/swift/libswiftCore.dylib,0x192102660,0x192559e88,66617344
shared-library,/usr/lib/swift/libswiftCoreFoundation.dylib,0x1a5a117cc,0x1a5a16cc8,66617344
shared-library,/usr/lib/swift/libswiftDarwin.dylib,0x1a38d1fac,0x1a38d60d8,66617344
shared-library,/usr/lib/swift/libswiftDispatch.dylib,0x197609ce4,0x19761a8d0,66617344
shared-library,/usr/lib/swift/libswiftIOKit.dylib,0x1a5a31d44,0x1a5a31fb0,66617344
shared-library,/usr/lib/swift/libswiftObjectiveC.dylib,0x199a5b370,0x199a5cf30,66617344
shared-library,/usr/lib/swift/libswiftXPC.dylib,0x1a5a25a1c,0x1a5a2e9b8,66617344
shared-library,/usr/lib/swift/libswift_Concurrency.dylib,0x20e566f7c,0x20e5af080,66617344
shared-library,/usr/lib/swift/libswift_StringProcessing.dylib,0x20e6b8dc0,0x20e750b40,66617344
shared-library,/usr/lib/swift/libswiftos.dylib,0x199a5fa24,0x199a738f0,66617344
shared-library,/System/Library/PrivateFrameworks/AppleSystemInfo.framework/Versions/A/AppleSystemInfo,0x18e5897e0,0x18e58c438,66617344
shared-library,/System/Library/PrivateFrameworks/IOMobileFramebuffer.framework/Versions/A/IOMobileFramebuffer,0x18ed629f4,0x18ed6d200,66617344
shared-library,/System/Library/Frameworks/IOSurface.framework/Versions/A/IOSurface,0x18d61dc64,0x18d62c448,66617344
shared-library,/usr/lib/libpcap.A.dylib,0x18fa13c60,0x18fa347f0,66617344
shared-library,/usr/lib/libdns_services.dylib,0x18a7f0780,0x18a7f70a8,66617344
shared-library,/usr/lib/liblzma.5.dylib,0x1902a3670,0x1902b5770,66617344
shared-library,/usr/lib/libbz2.1.0.dylib,0x18f68fcec,0x18f69afa0,66617344
shared-library,/usr/lib/libiconv.2.dylib,0x18fa495c0,0x18fa5e970,66617344
shared-library,/usr/lib/libcharset.1.dylib,0x18f99c948,0x18f99ce38,66617344
shared-library,/usr/lib/swift/libswift_RegexParser.dylib,0x20e6045fc,0x20e69ae30,66617344
shared-library,/usr/lib/libheimdal-asn1.dylib,0x1906ef9dc,0x1906f8b40,66617344
shared-library,/usr/lib/libCheckFix.dylib,0x18f061828,0x18f06bd4c,66617344
shared-library,/System/Library/PrivateFrameworks/TCC.framework/Versions/A/TCC,0x18903dbf4,0x1890549b8,66617344
shared-library,/System/Library/PrivateFrameworks/CoreNLP.framework/Versions/A/CoreNLP,0x18e5904b4,0x18e6614e8,66617344
shared-library,/System/Library/PrivateFrameworks/MetadataUtilities.framework/Versions/A/MetadataUtilities,0x18b620624,0x18b653698,66617344
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Accelerate,0x196394000,0x196394000,66617344
shared-library,/usr/lib/libmecab.dylib,0x18f097fa4,0x18f0e6cd0,66617344
shared-library,/usr/lib/libCRFSuite.dylib,0x185035588,0x185062bb8,66617344
shared-library,/usr/lib/libgermantok.dylib,0x18f0f52a0,0x18f0f6d40,66617344
shared-library,/usr/lib/libThaiTokenizer.dylib,0x18fc4cd08,0x18fc4dd50,66617344
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vImage.framework/Versions/A/vImage,0x18b703660,0x18ba21068,66617344
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/vecLib,0x1960c7000,0x1960c7000,66617344
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libvMisc.dylib,0x19036b038,0x1903e1110,66617344
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libvDSP.dylib,0x18ec63300,0x18ed49004,66617344
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBLAS.dylib,0x184c41390,0x184ef5b88,66617344
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libLAPACK.dylib,0x18fd78994,0x190243bb0,66617344
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libLinearAlgebra.dylib,0x18f0f80ec,0x18f109c40,66617344
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libSparseBLAS.dylib,0x18fc8c2f8,0x18fc9d964,66617344
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libQuadrature.dylib,0x18fd73f7c,0x18fd77190,66617344
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBNNS.dylib,0x18e689040,0x18ec31f50,66617344
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libSparse.dylib,0x184f43c38,0x184fa4c70,66617344
shared-library,/System/Library/PrivateFrameworks/MIL.framework/Versions/A/MIL,0x1f9456b80,0x1f96bc770,66617344
shared-library,/System/Library/Frameworks/OpenDirectory.framework/Versions/A/Frameworks/CFOpenDirectory.framework/Versions/A/CFOpenDirectory,0x18c0ecaf0,0x18c102450,66617344
shared-library,/System/Library/Frameworks/OpenDirectory.framework/Versions/A/OpenDirectory,0x18c0dd4d4,0x18c0e42b0,66617344
shared-library,/System/Library/PrivateFrameworks/APFS.framework/Versions/A/APFS,0x1902bf7d0,0x19030c1ec,66617344
shared-library,/System/Library/Frameworks/SecurityFoundation.framework/Versions/A/SecurityFoundation,0x18ef9a168,0x18efdf1e8,66617344
shared-library,/usr/lib/libutil.dylib,0x190334078,0x190336660,66617344
shared-library,/System/Library/PrivateFrameworks/InstalledContentLibrary.framework/Versions/A/InstalledContentLibrary,0x1f84c9394,0x1f85616e8,66617344
shared-library,/System/Library/PrivateFrameworks/CoreServicesStore.framework/Versions/A/CoreServicesStore,0x1875074a4,0x187535ff0,66617344
shared-library,/usr/lib/libapp_launch_measurement.dylib,0x18c1457fc,0x18c147750,66617344
shared-library,/System/Library/PrivateFrameworks/AppleMobileFileIntegrity.framework/Versions/A/AppleMobileFileIntegrity,0x1ef4c5860,0x1ef4cdbb0,66617344
shared-library,/usr/lib/libmis.dylib,0x1a59f0b34,0x1a59fd7c8,66617344
shared-library,/System/Library/PrivateFrameworks/MobileSystemServices.framework/Versions/A/MobileSystemServices,0x1b39539e8,0x1b3955e08,66617344
shared-library,/System/Library/PrivateFrameworks/ConfigProfileHelper.framework/Versions/A/ConfigProfileHelper,0x1ce18f3f4,0x1ce190788,66617344
shared-library,/System/Library/PrivateFrameworks/CoreAnalytics.framework/Versions/A/CoreAnalytics,0x18b5f0f0c,0x18b6142b0,66617344
shared-library,/System/Library/PrivateFrameworks/AppleSauce.framework/Versions/A/AppleSauce,0x18fc4f1a0,0x18fc6fab8,66617344
shared-library,/System/Library/PrivateFrameworks/LanguageModeling.framework/Versions/A/LanguageModeling,0x185d1ca3c,0x185e5dea8,66617344
shared-library,/usr/lib/libxslt.1.dylib,0x1903383c8,0x190359b7c,66617344
shared-library,/usr/lib/libcmph.dylib,0x18fb3b85c,0x18fb4abf0,66617344
shared-library,/System/Library/PrivateFrameworks/CoreEmoji.framework/Versions/A/CoreEmoji,0x18ed4ff74,0x18ed5ea40,66617344
shared-library,/System/Library/PrivateFrameworks/LinguisticData.framework/Versions/A/LinguisticData,0x18e683404,0x18e686b38,66617344
shared-library,/System/Library/PrivateFrameworks/Lexicon.framework/Versions/A/Lexicon,0x184efba8c,0x184f38e40,66617344
shared-library,/System/Library/PrivateFrameworks/BackgroundTaskManagement.framework/Versions/A/BackgroundTaskManagement,0x18f02ca3c,0x18f045980,66617344
shared-library,/usr/lib/libTLE.dylib,0x20d85625c,0x20d85b6b8,66617344
shared-library-end
profiler,begin,1000
tick,0x184315fcc,2250,0,0x0,6
new,CodeRange,0x109b94000,0
new,MemoryChunk,0x288a0c140000,262144
new,MemoryChunk,0x30d8c4a80000,262144
new,MemoryChunk,0x12136c080000,262144
new,MemoryChunk,0x36271640000,262144
new,MemoryChunk,0x6c6755c0000,262144
heap-capacity,1030976
heap-available,2198828672
new,MemoryChunk,0x22cb6100000,262144
tick,0x104ed6cd8,3459,0,0x0,6
new,MemoryChunk,0x2132b0980000,262144
new,MemoryChunk,0x24aed6e40000,262144
tick,0x104ed4714,4500,0,0x0,6
new,MemoryChunk,0x1cf732780000,262144
new,MemoryChunk,0x3cbe0a280000,262144
new,MemoryChunk,0xb378aa80000,262144
new,MemoryChunk,0x1815279c0000,262144
new,MemoryChunk,0x11cb52ec0000,262144
new,MemoryChunk,0x1e0e97e40000,262144
new,MemoryChunk,0xf6a1b300000,262144
new,MemoryChunk,0x109bc0000,262144
new,MemoryChunk,0x2251b3600000,262144
tick,0x104ed54d4,5750,0,0x0,6
code-creation,Builtin,2,5959,0x105178000,824,DeoptimizationEntry_Eager
code-creation,Builtin,2,6167,0x105178340,824,DeoptimizationEntry_Lazy
code-creation,Builtin,2,6167,0x105178680,824,DeoptimizationEntry_Unused
code-creation,Builtin,2,6167,0x1051789c0,980,RecordWriteEmitRememberedSetSaveFP
code-creation,Builtin,2,6167,0x105178da0,352,RecordWriteOmitRememberedSetSaveFP
code-creation,Builtin,2,6167,0x105178f20,692,RecordWriteEmitRememberedSetIgnoreFP
code-creation,Builtin,2,6167,0x1051791e0,256,RecordWriteOmitRememberedSetIgnoreFP
code-creation,Builtin,2,6167,0x105179300,280,EphemeronKeyBarrierSaveFP
code-creation,Builtin,2,6167,0x105179420,184,EphemeronKeyBarrierIgnoreFP
code-creation,Builtin,2,6167,0x1051794e0,76,AdaptorWithBuiltinExitFrame
code-creation,Builtin,2,6167,0x105179540,360,CallFunction_ReceiverIsNullOrUndefined
code-creation,Builtin,2,6209,0x1051796c0,436,CallFunction_ReceiverIsNotNullOrUndefined
code-creation,Builtin,2,6209,0x105179880,476,CallFunction_ReceiverIsAny
code-creation,Builtin,2,6209,0x105179a60,232,CallBoundFunction
code-creation,Builtin,2,6209,0x105179b60,828,CallWrappedFunction
code-creation,Builtin,2,6209,0x105179ea0,192,Call_ReceiverIsNullOrUndefined
code-creation,Builtin,2,6209,0x105179f80,192,Call_ReceiverIsNotNullOrUndefined
code-creation,Builtin,2,6209,0x10517a060,192,Call_ReceiverIsAny
code-creation,Builtin,2,6209,0x10517a140,848,Call_ReceiverIsNullOrUndefined_Baseline_Compact
code-creation,Builtin,2,6209,0x10517a4a0,844,Call_ReceiverIsNullOrUndefined_Baseline
code-creation,Builtin,2,6209,0x10517a800,996,Call_ReceiverIsNotNullOrUndefined_Baseline_Compact
code-creation,Builtin,2,6250,0x10517ac00,992,Call_ReceiverIsNotNullOrUndefined_Baseline
code-creation,Builtin,2,6250,0x10517b000,996,Call_ReceiverIsAny_Baseline_Compact
code-creation,Builtin,2,6250,0x10517b400,992,Call_ReceiverIsAny_Baseline
code-creation,Builtin,2,6250,0x10517b800,820,Call_ReceiverIsNullOrUndefined_WithFeedback
code-creation,Builtin,2,6250,0x10517bb40,820,Call_ReceiverIsNotNullOrUndefined_WithFeedback
code-creation,Builtin,2,6250,0x10517be80,820,Call_ReceiverIsAny_WithFeedback
code-creation,Builtin,2,6250,0x10517c1c0,780,CallProxy
code-creation,Builtin,2,6250,0x10517c4e0,156,CallVarargs
code-creation,Builtin,2,6250,0x10517c580,1148,CallWithSpread
code-creation,Builtin,2,6250,0x10517ca00,1928,CallWithSpread_Baseline
code-creation,Builtin,2,6292,0x10517d1a0,1984,CallWithSpread_WithFeedback
code-creation,Builtin,2,6292,0x10517d980,1160,CallWithArrayLike
code-creation,Builtin,2,6292,0x10517de20,1960,CallWithArrayLike_WithFeedback
code-creation,Builtin,2,6292,0x10517e5e0,184,CallForwardVarargs
code-creation,Builtin,2,6292,0x10517e6a0,184,CallFunctionForwardVarargs
code-creation,Builtin,2,6292,0x10517e760,156,CallFunctionTemplate_CheckAccess
code-creation,Builtin,2,6292,0x10517e800,240,CallFunctionTemplate_CheckCompatibleReceiver
code-creation,Builtin,2,6292,0x10517e900,328,CallFunctionTemplate_CheckAccessAndCompatibleReceiver
code-creation,Builtin,2,6292,0x10517ea60,24,ConstructFunction
code-creation,Builtin,2,6292,0x10517ea80,236,ConstructBoundFunction
code-creation,Builtin,2,6334,0x10517eb80,44,ConstructedNonConstructable
code-creation,Builtin,2,6334,0x10517ebc0,88,Construct
code-creation,Builtin,2,6334,0x10517ec20,156,ConstructVarargs
code-creation,Builtin,2,6334,0x10517ecc0,1176,ConstructWithSpread
code-creation,Builtin,2,6334,0x10517f160,1932,ConstructWithSpread_Baseline
code-creation,Builtin,2,6334,0x10517f900,1912,ConstructWithSpread_WithFeedback
code-creation,Builtin,2,6334,0x105180080,1288,ConstructWithArrayLike
code-creation,Builtin,2,6334,0x1051805a0,2020,ConstructWithArrayLike_WithFeedback
code-creation,Builtin,2,6334,0x105180da0,236,ConstructForwardVarargs
code-creation,Builtin,2,6334,0x105180ea0,236,ConstructFunctionForwardVarargs
code-creation,Builtin,2,6375,0x105180fa0,732,Construct_Baseline
code-creation,Builtin,2,6375,0x105181280,736,Construct_WithFeedback
code-creation,Builtin,2,6375,0x105181580,564,JSConstructStubGeneric
code-creation,Builtin,2,6375,0x1051817c0,472,JSBuiltinsConstructStub
code-creation,Builtin,2,6375,0x1051819a0,692,FastNewObject
code-creation,Builtin,2,6375,0x105181c60,332,FastNewClosure
code-creation,Builtin,2,6375,0x105181dc0,764,ConstructProxy
code-creation,Builtin,2,6375,0x1051820c0,264,JSEntry
code-creation,Builtin,2,6375,0x1051821e0,264,JSConstructEntry
code-creation,Builtin,2,6375,0x105182300,264,JSRunMicrotasksEntry
code-creation,Builtin,2,6375,0x105182420,188,JSEntryTrampoline
code-creation,Builtin,2,6417,0x1051824e0,188,JSConstructEntryTrampoline
code-creation,Builtin,2,6417,0x1051825a0,380,ResumeGeneratorTrampoline
code-creation,Builtin,2,6417,0x105182720,1636,StringFromCodePointAt
code-creation,Builtin,2,6417,0x105182da0,592,StringEqual
code-creation,Builtin,2,6417,0x105183000,320,StringGreaterThan
code-creation,Builtin,2,6417,0x105183160,320,StringGreaterThanOrEqual
code-creation,Builtin,2,6417,0x1051832c0,320,StringLessThan
code-creation,Builtin,2,6417,0x105183420,320,StringLessThanOrEqual
code-creation,Builtin,2,6417,0x105183580,2708,StringSubstring
code-creation,Builtin,2,6417,0x105184020,116,OrderedHashTableHealIndex
code-creation,Builtin,2,6417,0x1051840a0,1252,InterpreterEntryTrampoline
code-creation,Builtin,2,6459,0x1051845a0,124,InterpreterPushArgsThenCall
code-creation,Builtin,2,6459,0x105184620,132,InterpreterPushUndefinedAndArgsThenCall
code-creation,Builtin,2,6459,0x1051846c0,132,InterpreterPushArgsThenCallWithFinalSpread
code-creation,Builtin,2,6459,0x105184760,132,InterpreterPushArgsThenConstruct
code-creation,Builtin,2,6459,0x105184800,132,InterpreterPushArgsThenConstructArrayFunction
code-creation,Builtin,2,6459,0x1051848a0,140,InterpreterPushArgsThenConstructWithFinalSpread
code-creation,Builtin,2,6459,0x105184940,92,InterpreterEnterAtBytecode
code-creation,Builtin,2,6459,0x1051849a0,220,InterpreterEnterAtNextBytecode
code-creation,Builtin,2,6459,0x105184a80,80,InterpreterOnStackReplacement
code-creation,Builtin,2,6459,0x105184ae0,596,BaselineOutOfLinePrologue
code-creation,Builtin,2,6500,0x105184d40,76,BaselineOnStackReplacement
code-creation,Builtin,2,6500,0x105184da0,104,BaselineLeaveFrame
code-creation,Builtin,2,6500,0x105184e20,232,BaselineOrInterpreterEnterAtBytecode
code-creation,Builtin,2,6500,0x105184f20,236,BaselineOrInterpreterEnterAtNextBytecode
code-creation,Builtin,2,6500,0x105185020,208,InterpreterOnStackReplacement_ToBaseline
code-creation,Builtin,2,6500,0x105185100,1240,CompileLazy
code-creation,Builtin,2,6500,0x1051855e0,76,CompileLazyDeoptimizedCode
code-creation,Builtin,2,6500,0x105185640,316,InstantiateAsmJs
code-creation,Builtin,2,6500,0x105185780,44,NotifyDeoptimized
code-creation,Builtin,2,6500,0x1051857c0,88,ContinueToCodeStubBuiltin
code-creation,Builtin,2,6542,0x105185820,92,ContinueToCodeStubBuiltinWithResult
code-creation,Builtin,2,6542,0x105185880,92,ContinueToJavaScriptBuiltin
code-creation,Builtin,2,6542,0x1051858e0,108,ContinueToJavaScriptBuiltinWithResult
code-creation,Builtin,2,6542,0x105185960,396,CallApiCallback
code-creation,Builtin,2,6542,0x105185b00,372,CallApiGetter
code-creation,Builtin,2,6542,0x105185c80,8,HandleApiCall
code-creation,Builtin,2,6542,0x105185ca0,8,HandleApiCallAsFunction
code-creation,Builtin,2,6542,0x105185cc0,8,HandleApiCallAsConstructor
code-creation,Builtin,2,6542,0x105185ce0,56,AllocateInYoungGeneration
code-creation,Builtin,2,6542,0x105185d20,52,AllocateRegularInYoungGeneration
code-creation,Builtin,2,6542,0x105185d60,56,AllocateInOldGeneration
code-creation,Builtin,2,6584,0x105185da0,52,AllocateRegularInOldGeneration
code-creation,Builtin,2,6584,0x105185de0,416,CopyFastSmiOrObjectElements
code-creation,Builtin,2,6584,0x105185fa0,540,GrowFastDoubleElements
code-creation,Builtin,2,6584,0x1051861c0,424,GrowFastSmiOrObjectElements
code-creation,Builtin,2,6584,0x105186380,484,DebugBreakTrampoline
code-creation,Builtin,2,6584,0x105186580,220,ToNumber
code-creation,Builtin,2,6584,0x105186660,328,ToNumber_Baseline
code-creation,Builtin,2,6584,0x1051867c0,392,ToNumeric_Baseline
code-creation,Builtin,2,6584,0x105186960,140,PlainPrimitiveToNumber
code-creation,Builtin,2,6584,0x105186a00,260,ToNumberConvertBigInt
code-creation,Builtin,2,6625,0x105186b20,152,Typeof
code-creation,Builtin,2,6625,0x105186bc0,140,BigIntToI64
code-creation,Builtin,2,6625,0x105186c60,8,BigIntToI32Pair
code-creation,Builtin,2,6625,0x105186c80,264,I64ToBigInt
code-creation,Builtin,2,6625,0x105186da0,8,I32PairToBigInt
code-creation,Builtin,2,6625,0x105186dc0,136,ToBooleanLazyDeoptContinuation
code-creation,Builtin,2,6625,0x105186e60,3944,KeyedLoadIC_PolymorphicName
code-creation,Builtin,2,6625,0x105187de0,14344,KeyedStoreIC_Megamorphic
code-creation,Builtin,2,6625,0x10518b600,11192,DefineKeyedOwnIC_Megamorphic
code-creation,Builtin,2,6625,0x10518e1c0,500,LoadGlobalIC_NoFeedback
code-creation,Builtin,2,6625,0x10518e3c0,84,LoadIC_FunctionPrototype
